run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,binedges,binvalues
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].ipv4.arp,arpRequestSent:sum(packetBytes),source,arpRequestSent,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].ipv4.arp,arpRequestSent:sum(packetBytes),title,"ARP request sent, sum(packetBytes)",,,,,,,,,
plain-0-20220516-01:35:53-22224,scalar,Scenario.node[32].udp,packetReceived:count,,,0,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetReceived:count,interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetReceived:count,source,packetReceived,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetReceived:count,title,"packets received, count",,,,,,,,,
plain-0-20220516-01:35:53-22224,scalar,Scenario.node[32].udp,packetReceived:sum(packetBytes),,,0,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetReceived:sum(packetBytes),source,packetReceived,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetReceived:sum(packetBytes),title,"packets received, sum(packetBytes)",,,,,,,,,
plain-0-20220516-01:35:53-22224,scalar,Scenario.node[32].udp,packetSent:count,,,0,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetSent:count,interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetSent:count,source,packetSent,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetSent:count,title,"packets sent, count",,,,,,,,,
plain-0-20220516-01:35:53-22224,scalar,Scenario.node[32].udp,packetSent:sum(packetBytes),,,0,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetSent:sum(packetBytes),interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetSent:sum(packetBytes),source,packetSent,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,packetSent:sum(packetBytes),title,"packets sent, sum(packetBytes)",,,,,,,,,
plain-0-20220516-01:35:53-22224,scalar,Scenario.node[32].udp,passedUpPk:count,,,0,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,passedUpPk:count,interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,passedUpPk:count,source,packetSentToUpper,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,passedUpPk:count,title,"packets passed up, count",,,,,,,,,
plain-0-20220516-01:35:53-22224,scalar,Scenario.node[32].udp,droppedPkWrongPort:count,,,0,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,droppedPkWrongPort:count,interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,droppedPkWrongPort:count,source,packetDropReasonIsNoPortFound(packetDropped),,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,droppedPkWrongPort:count,title,"packets dropped (wrong port), count",,,,,,,,,
plain-0-20220516-01:35:53-22224,scalar,Scenario.node[32].udp,droppedPkBadChecksum:count,,,0,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,droppedPkBadChecksum:count,interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,droppedPkBadChecksum:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].udp,droppedPkBadChecksum:count,title,"packets dropped (checksum error), count",,,,,,,,,
plain-0-20220516-01:35:53-22224,scalar,Scenario.node[32].app[0],packetReceived:count,,,0,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetReceived:count,interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetReceived:count,source,packetReceived,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetReceived:count,title,"packets received, count",,,,,,,,,
plain-0-20220516-01:35:53-22224,scalar,Scenario.node[32].app[0],packetReceived:sum(packetBytes),,,0,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetReceived:sum(packetBytes),source,packetReceived,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetReceived:sum(packetBytes),title,"packets received, sum(packetBytes)",,,,,,,,,
plain-0-20220516-01:35:53-22224,scalar,Scenario.node[32].app[0],packetSent:count,,,0,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetSent:count,interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetSent:count,source,packetSent,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetSent:count,title,"packets sent, count",,,,,,,,,
plain-0-20220516-01:35:53-22224,scalar,Scenario.node[32].app[0],packetSent:sum(packetBytes),,,0,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetSent:sum(packetBytes),interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetSent:sum(packetBytes),source,packetSent,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],packetSent:sum(packetBytes),title,"packets sent, sum(packetBytes)",,,,,,,,,
plain-0-20220516-01:35:53-22224,statistic,Scenario.node[32].app[0],rcvdPkLifetime:stats,,,,0,,NaN,NaN,NaN,NaN,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],rcvdPkLifetime:stats,interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],rcvdPkLifetime:stats,source,dataAge(packetReceived),,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],rcvdPkLifetime:stats,title,"received packet lifetime, stats",,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].app[0],rcvdPkLifetime:stats,unit,s,,,,,,,,,
plain-0-20220516-01:35:53-22224,histogram,Scenario.node[32].wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,,,,0,,NaN,NaN,NaN,NaN," 0 1"," 0"
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,source,queueingTime(packetPopped),,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,title,"queueing times, histogram",,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].mac.dcf.channelAccess.pendingQueue,queueingTime:histogram,unit,s,,,,,,,,,
plain-0-20220516-01:35:53-22224,histogram,Scenario.node[32].wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:histogram,,,,0,,NaN,NaN,NaN,NaN," 0 1"," 0"
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:histogram,interpolationmode,none,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:histogram,source,queueingTime(packetDequeued),,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].mac.dcf.channelAccess.inProgressFrames,queueingTime:histogram,title,"queueing times, histogram",,,,,,,,,
plain-0-20220516-01:35:53-22224,histogram,Scenario.node[32].wlan[0].mac.dcf,frameSequenceDuration:histogram,,,,0,,NaN,NaN,NaN,NaN," 0 1"," 0"
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].mac.dcf,frameSequenceDuration:histogram,source,frameSequenceDuration(frameSequenceFinished),,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].mac.dcf,frameSequenceDuration:histogram,title,"frame sequence durations, histogram",,,,,,,,,
plain-0-20220516-01:35:53-22224,histogram,Scenario.node[32].wlan[0].mac.dcf,frameSequenceNumPackets:histogram,,,,0,,NaN,NaN,NaN,NaN," 0 1"," 0"
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].mac.dcf,frameSequenceNumPackets:histogram,source,frameSequenceNumPackets(frameSequenceFinished),,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].mac.dcf,frameSequenceNumPackets:histogram,title,"frame sequences: number of packets, histogram",,,,,,,,,
plain-0-20220516-01:35:53-22224,histogram,Scenario.node[32].wlan[0].radio,radioChannel:histogram,,,,1,,3,NaN,3,3," 2 3 4"," 0 1"
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].radio,radioChannel:histogram,interpolationmode,sample-hold,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].radio,radioChannel:histogram,source,radioChannelChanged,,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].radio,radioChannel:histogram,title,"Radio channel, histogram",,,,,,,,,
plain-0-20220516-01:35:53-22224,histogram,Scenario.node[32].wlan[0].radio,minSnir:histogram,,,,0,,NaN,NaN,NaN,NaN," 0 1"," 0"
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].radio,minSnir:histogram,source,minimumSnir(packetSentToUpper),,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].radio,minSnir:histogram,title,"Min SNIR, histogram",,,,,,,,,
plain-0-20220516-01:35:53-22224,histogram,Scenario.node[32].wlan[0].radio,packetErrorRate:histogram,,,,0,,NaN,NaN,NaN,NaN," 0 1"," 0"
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].radio,packetErrorRate:histogram,source,packetErrorRate(packetSentToUpper),,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].radio,packetErrorRate:histogram,title,"Packet error rate, histogram",,,,,,,,,
plain-0-20220516-01:35:53-22224,histogram,Scenario.node[32].wlan[0].radio,bitErrorRate:histogram,,,,0,,NaN,NaN,NaN,NaN," 0 1"," 0"
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].radio,bitErrorRate:histogram,source,bitErrorRate(packetSentToUpper),,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].radio,bitErrorRate:histogram,title,"Bit error rate, histogram",,,,,,,,,
plain-0-20220516-01:35:53-22224,histogram,Scenario.node[32].wlan[0].radio,symbolErrorRate:histogram,,,,0,,NaN,NaN,NaN,NaN," 0 1"," 0"
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].radio,symbolErrorRate:histogram,source,symbolErrorRate(packetSentToUpper),,,,,,,,,
plain-0-20220516-01:35:53-22224,attr,Scenario.node[32].wlan[0].radio,symbolErrorRate:histogram,title,"Symbol error rate, histogram",,,,,,,,,
